88200,2023-12-02 14:04:46.071542,28.00,26.90,33.10,42.50,41.60,39.70
88500,2023-12-02 14:10:23.060471,28.00,26.80,32.30,42.50,41.60,39.70
88800,2023-12-02 14:15:59.996321,27.90,26.70,31.50,42.50,41.60,39.70
89100,2023-12-02 14:21:36.222732,27.90,26.60,30.60,42.50,41.60,39.70
89400,2023-12-02 14:27:12.399243,27.90,26.60,30.90,42.50,41.60,39.70
89700,2023-12-02 14:32:48.710886,27.90,26.60,31.40,42.50,41.60,39.70
90000,2023-12-02 14:38:25.305456,27.90,26.70,31.60,42.50,41.60,39.70
90300,2023-12-02 14:44:01.799480,28.00,26.70,31.60,42.50,41.60,39.70
90600,2023-12-02 14:49:37.880613,27.90,26.70,31.20,42.50,41.60,39.70
90900,2023-12-02 14:55:13.963750,28.00,26.70,30.80,42.50,41.60,39.70
91200,2023-12-02 15:00:50.005966,27.80,26.70,30.20,42.50,41.60,39.70
91500,2023-12-02 15:06:26.246403,27.70,26.60,28.30,42.50,41.60,39.70
91800,2023-12-02 15:12:01.876254,27.60,26.50,26.30,42.50,41.60,39.70
92100,2023-12-02 15:17:37.817247,27.60,26.50,24.90,42.50,41.60,39.70
92400,2023-12-02 15:23:13.722320,27.80,26.50,24.10,42.50,41.60,39.70
92700,2023-12-02 15:28:49.601448,27.70,26.50,24.50,42.50,41.60,39.70
93000,2023-12-02 15:34:25.856596,27.60,26.40,24.00,42.50,41.60,39.70
93300,2023-12-02 15:40:02.046125,27.60,26.50,24.00,42.50,41.60,39.70
93600,2023-12-02 15:45:38.229810,27.60,26.50,23.80,42.50,41.60,39.70
93900,2023-12-02 15:51:15.042091,27.60,26.40,23.70,42.50,41.60,39.70
94200,2023-12-02 15:56:50.817612,27.50,26.30,23.70,42.50,41.60,39.70
94500,2023-12-02 16:02:26.941224,27.50,26.40,23.00,42.50,41.60,39.70
94800,2023-12-02 16:08:02.828423,27.50,26.40,21.50,42.50,41.60,39.70
95100,2023-12-02 16:13:39.194529,27.50,26.30,20.30,42.50,41.60,39.70
95400,2023-12-02 16:19:15.356189,27.40,26.20,18.70,42.50,41.60,20.00
95700,2023-12-02 16:24:51.013082,27.30,26.20,17.70,42.50,41.60,35.40
96000,2023-12-02 16:30:26.987406,27.00,26.10,17.30,42.50,41.60,20.00
96300,2023-12-02 16:36:03.149169,26.90,26.00,16.50,42.50,41.60,20.00
96600,2023-12-02 16:41:39.115103,26.80,26.00,15.80,42.50,41.60,20.00
96900,2023-12-02 16:47:16.103357,26.70,25.90,14.70,42.50,41.60,20.00
97200,2023-12-02 16:52:52.096886,26.70,25.80,14.10,42.50,41.60,20.00
97500,2023-12-02 16:58:27.988028,26.60,25.70,13.70,42.50,41.60,20.00
